306, 5, 95, 65
308, 23, 95, 65
313, 46, 95, 65
318, 72, 95, 65
280, 46, 95, 65
283, 35, 95, 65
292, 24, 95, 65
305, 18, 95, 65
317, 16, 95, 65
331, 11, 95, 65
344, 19, 95, 65
349, 35, 95, 65
341, 29, 95, 65
304, 20, 95, 65
287, 15, 95, 65
283, 17, 95, 65
245, 29, 95, 65
207, 50, 95, 65
212, 70, 95, 65
220, 93, 95, 65
228, 119, 95, 65
240, 136, 95, 65
251, 136, 95, 65
262, 113, 95, 65
276, 87, 95, 65
283, 62, 95, 65
278, 48, 95, 65
264, 34, 95, 65
243, 23, 95, 65
236, 21, 95, 65
233, 18, 95, 65
237, 25, 95, 65
247, 35, 95, 65
260, 48, 95, 65
276, 71, 95, 65
300, 97, 95, 65
325, 123, 95, 65
287, 97, 95, 65
285, 110, 95, 65
248, 134, 95, 65
286, 137, 95, 65
293, 145, 95, 65
296, 157, 95, 65
330, 160, 95, 65
368, 153, 95, 65
374, 161, 95, 65
405, 185, 95, 65
409, 172, 95, 65
393, 183, 95, 65
409, 195, 95, 65
405, 210, 95, 65
373, 232, 95, 65
410, 257, 95, 65
409, 251, 95, 65
409, 275, 95, 65
443, 268, 95, 65
481, 262, 95, 65
447, 271, 95, 65
485, 267, 95, 65
452, 244, 95, 65
441, 233, 95, 65
435, 225, 95, 65
402, 224, 95, 65
420, 219, 95, 65
441, 204, 95, 65
432, 210, 95, 65
395, 202, 95, 65
405, 199, 95, 65
443, 195, 95, 65
481, 191, 95, 65
488, 184, 95, 65
