352,197,56,100
352,194,56,100
354,192,56,100
356,193,55,99
357,193,55,99
357,193,55,99
355,192,56,100
357,193,55,99
356,191,56,100
354,190,56,100
354,188,56,100
353,186,56,100
353,185,56,100
353,183,56,101
354,181,56,101
355,179,56,101
356,175,56,101
359,170,56,101
361,167,56,101
363,169,56,100
365,178,56,101
368,197,56,101
370,223,55,99
370,246,55,99
370,262,55,99
368,264,55,99
366,250,55,99
365,226,55,99
365,203,54,98
363,186,54,97
361,171,54,97
358,162,54,97
356,165,54,97
352,177,54,97
342,197,54,97
324,212,54,97
306,217,54,96
298,212,54,97
307,206,53,96
326,197,53,95
345,168,53,95
346,140,52,94
332,112,53,95
326,115,52,94
329,141,52,93
340,179,51,92
359,235,51,91
378,282,51,91
388,295,51,91
386,275,50,90
379,236,50,90
381,184,50,91
392,164,50,90
394,172,50,90
383,201,50,90
356,250,49,89
338,269,50,89
341,258,50,90
352,227,50,90
357,182,50,90
353,150,50,90
339,146,51,91
326,172,51,92
312,229,50,89
311,270,50,89
314,275,50,90
314,249,50,89
310,197,50,89
307,141,50,89
308,140,50,90
303,170,50,90
296,227,51,91
305,253,50,90
343,252,50,90
351,233,50,91
330,204,50,90
283,165,51,91
284,171,51,91
304,212,51,91
311,250,50,90
320,275,50,90
334,272,50,90
336,240,50,91
322,191,51,91
297,150,51,92
289,161,51,91
280,200,51,91
271,245,51,91
278,260,51,91
291,241,51,91
294,205,50,90
280,145,50,90
269,113,50,90
268,130,50,90
264,180,50,90
264,247,50,90
270,267,51,91
273,253,51,91
270,220,51,91
263,169,50,90
260,152,50,91
250,166,51,91
237,202,51,92
250,234,52,92
296,251,52,93
336,240,52,93
349,217,53,94
345,202,53,95
343,201,53,95
347,206,53,95
359,214,53,95
368,227,53,94
372,237,53,95
364,229,54,96
347,208,53,96
314,186,53,95
256,169,53,95
232,179,53,95
235,195,53,95
252,211,53,95
280,221,53,96
307,220,53,96
328,215,53,95
344,201,53,95
344,191,53,94
334,194,52,94
326,198,53,95
317,197,53,95
319,196,53,96
328,202,53,96
326,206,53,96
302,204,54,97
283,198,54,97
281,189,54,97
289,179,54,97
285,174,54,97
285,163,54,98
293,154,54,97
297,147,55,98
297,145,55,99
304,154,55,99
305,160,55,98
300,156,55,98
310,147,55,99
337,140,55,99
338,142,55,98
336,153,55,99
336,161,55,99
315,162,55,99
248,154,55,99
218,158,55,98
208,168,55,98
219,175,54,97
255,176,54,98
227,203,55,98
212,200,55,98
196,231,55,98
205,246,54,97
196,249,54,97
178,232,54,97
159,236,55,98
183,227,55,99
270,190,55,98
258,196,55,98
257,192,55,98
284,178,55,98
317,169,55,98
354,164,55,99
400,167,55,98
435,173,55,98
448,178,55,99
436,179,55,99
416,174,55,99
417,175,55,98
441,178,55,98
461,177,55,98
483,175,55,98
513,175,55,99
526,176,55,98
526,181,54,97
524,190,54,97
514,193,54,97
486,192,54,96
460,188,54,96
449,189,53,96
450,192,53,96
471,191,54,96
497,188,54,96
485,189,54,97
437,192,54,97
395,194,54,97
381,194,54,96
374,192,54,96
365,194,54,96
354,202,54,97
358,207,54,97
379,206,54,97
401,199,54,97
399,189,54,97
375,182,53,96
351,183,53,95
333,181,54,96
321,182,53,96
309,188,54,96
308,194,54,96
316,198,54,96
328,195,54,97
334,188,54,97
326,183,54,97
313,185,54,97
294,185,54,97
273,181,54,96
260,177,53,96
257,180,53,96
263,185,54,96
278,188,54,96
306,187,54,96
331,180,53,96
337,180,53,95
325,183,53,96
302,189,53,96
284,190,53,96
259,186,53,96
244,181,53,96
241,178,53,96
235,164,53,96
221,137,53,95
232,126,53,96
254,145,53,95
263,184,53,95
277,230,54,96
297,274,54,96
296,273,54,96
292,246,54,97
307,194,54,96
317,168,54,97
328,163,54,96
340,185,54,98
342,229,55,98
342,284,55,99
360,325,55,99
365,329,55,99
356,302,55,99
350,260,55,99
344,210,55,99
324,186,55,98
312,197,55,99
317,225,55,98
334,270,55,98
353,310,55,98
353,313,55,98
340,290,55,98
318,244,55,98
301,194,55,98
303,161,55,98
312,165,55,98
317,203,54,97
315,256,54,96
325,307,53,96
323,320,54,96
309,300,53,96
297,260,53,95
296,202,53,96
319,164,53,96
327,176,54,96
324,215,54,96
318,271,54,96
312,310,53,96
301,308,54,96
300,277,54,96
306,232,54,96
328,196,53,96
341,210,53,96
344,255,53,95
340,318,53,94
334,340,53,95
327,318,53,95
316,275,53,95
301,208,53,95
300,169,53,95
309,182,53,95
316,223,53,96
325,284,53,96
332,321,54,96
326,318,53,95
315,282,53,95
310,234,53,95
312,168,53,94
306,140,53,94
302,153,52,94
299,190,52,92
304,245,51,92
328,296,51,92
335,307,51,92
325,288,51,91
312,246,51,91
298,189,51,91
299,147,51,91
308,148,51,91
308,178,51,91
297,231,50,90
299,288,51,91
311,314,51,92
319,301,51,92
326,269,51,92
328,222,51,92
316,171,51,92
311,157,51,92
310,172,51,92
305,206,51,91
308,256,50,91
316,291,51,91
322,292,51,91
331,264,50,90
338,220,50,90
329,175,50,90
319,153,50,90
319,158,50,90
321,185,50,90
315,223,50,90
318,268,50,89
328,295,50,89
332,294,50,89
334,267,49,88
335,228,49,89
331,179,49,89
323,148,49,89
320,149,50,89
318,162,50,89
318,192,49,89
327,241,49,89
329,282,49,88
316,290,50,89
316,269,49,89
322,230,49,88
322,189,49,88
317,162,49,88
315,158,49,88
313,177,49,88
303,208,49,87
290,242,49,87
285,270,49,87
282,284,48,87
293,282,49,87
328,263,49,88
353,249,49,88
390,248,49,88
413,253,49,88
439,262,49,88
448,266,49,88
434,265,49,88
394,264,49,88
348,261,49,88
315,261,49,88
300,260,49,88
302,255,49,89
320,247,49,88
357,234,49,88
380,220,49,88
384,212,49,88
385,206,49,88
387,200,49,88
374,202,50,89
343,214,50,89
300,230,50,89
269,242,50,89
263,247,50,90
287,247,50,90
325,236,50,90
382,210,51,91
412,187,50,91
424,174,51,91
424,165,51,91
407,156,51,92
368,152,51,92
329,160,52,93
290,177,51,92
242,197,51,92
196,209,51,92
161,214,51,91
156,210,51,92
194,209,51,92
242,204,51,91
305,184,51,91
356,152,50,90
367,149,50,91
385,162,50,90
395,169,50,89
384,161,50,89
350,147,50,89
298,135,50,89
240,126,50,89
205,126,50,89
174,125,50,90
161,122,50,90
175,113,50,90
208,103,50,91
241,98,50,90
260,100,51,91
271,109,51,91
265,114,51,92
243,119,51,92
228,124,51,92
231,131,51,92
248,141,52,93
270,148,52,93
297,142,52,93
323,129,52,93
333,124,53,95
338,125,53,95
334,131,53,95
322,138,53,95
298,140,53,95
269,140,53,96
256,144,53,96
255,141,53,95
264,124,54,96
288,98,54,96
333,85,53,96
359,90,54,97
374,102,54,97
385,122,54,97
378,133,54,97
356,140,54,97
327,148,54,97
310,150,54,96
315,145,54,97
325,129,54,97
327,106,54,97
333,99,54,96
352,114,53,96
376,144,53,95
387,172,53,94
364,185,52,94
317,189,52,94
257,182,52,94
232,165,52,94
232,152,52,94
225,136,52,94
215,122,52,94
214,115,52,94
236,123,52,94
278,150,52,93
315,184,52,93
342,220,52,93
338,230,52,94
311,222,52,94
291,198,53,95
296,162,53,95
322,127,53,94
353,96,53,94
379,84,53,95
391,98,53,95
401,133,53,95
407,169,53,95
402,198,52,94
375,209,53,95
328,205,53,95
295,186,53,95
288,161,53,95
292,126,53,94
303,97,52,94
325,91,52,94
349,109,52,94
370,138,53,94
394,180,53,95
392,207,53,95
357,213,53,96
317,194,53,96
275,152,53,95
243,117,53,95
235,78,53,95
259,54,53,96
287,67,53,95
305,96,53,96
326,132,53,95
351,169,53,95
342,188,53,95
316,188,53,95
304,170,54,96
304,143,54,96
308,120,54,97
318,114,54,97
334,127,54,97
343,149,53,96
331,168,54,96
316,181,54,97
313,189,54,97
317,183,54,97
325,160,54,97
331,132,54,97
312,113,54,96
284,119,54,96
276,150,54,97
291,186,54,97
306,204,54,96
311,192,54,97
330,165,54,97
345,134,54,97
340,115,54,97
328,121,54,96
316,151,54,97
322,188,54,97
315,210,54,97
281,210,54,96
278,185,53,96
298,152,53,95
305,133,53,95
299,135,53,95
299,159,53,94
325,202,53,95
331,223,53,95
319,214,53,94
321,186,53,94
326,178,53,95
326,199,53,96
301,241,53,95
287,266,53,96
291,250,54,96
293,208,54,96
301,162,53,95
320,158,53,95
330,187,53,95
325,243,53,95
312,301,52,93
298,300,52,93
292,265,52,93
296,205,52,93
313,172,52,94
325,189,53,94
328,234,52,94
313,284,52,94
295,283,52,94
285,249,52,94
293,195,52,94
320,177,52,94
334,196,52,94
336,242,52,94
327,288,52,94
300,285,52,94
278,252,52,94
277,190,52,94
300,176,52,93
312,205,52,93
304,265,52,93
302,331,52,93
314,332,52,93
322,300,52,93
324,256,52,93
323,229,52,93
316,246,52,93
309,290,52,93
313,323,52,93
318,313,52,93
318,273,52,92
307,220,52,93
297,202,52,93
295,226,52,93
283,264,52,94
268,278,53,95
262,256,52,94
271,208,52,94
297,177,52,94
312,192,52,93
313,237,52,92
287,288,52,93
275,288,52,93
279,251,51,92
286,189,51,92
288,137,51,92
280,132,52,93
273,165,52,93
273,220,52,92
269,259,51,92
258,242,51,92
267,202,51,92
292,161,51,92
301,158,51,92
293,179,51,92
278,211,51,92
261,235,51,92
244,242,51,92
227,238,51,91
232,231,51,92
256,230,51,92
271,233,51,92
275,233,51,92
285,225,52,92
292,210,52,93
296,198,52,93
303,196,52,94
302,201,52,94
294,205,52,94
285,205,53,95
271,204,53,94
265,202,53,95
280,194,53,95
301,178,53,95
312,161,53,95
330,155,53,95
350,159,53,95
346,163,53,95
322,162,53,95
300,162,53,95
296,163,53,95
290,162,53,95
278,156,53,95
275,146,53,95
284,135,53,94
295,131,53,95
302,132,53,95
305,139,53,95
307,145,53,95
316,147,53,95
326,154,53,95
322,159,53,94
309,165,53,94
300,170,53,95
300,174,53,95
309,178,53,95
320,189,53,95
325,200,53,95
321,207,53,96
316,215,54,97
317,222,54,97
320,224,54,98
319,225,54,97
311,228,54,97
307,230,54,98
308,234,54,97
308,237,54,97
