352, 197, 56, 100
358, 197, 59, 104
352, 206, 59, 104
352, 206, 59, 104
353, 206, 59, 104
353, 207, 59, 104
352, 206, 59, 104
352, 205, 59, 104
352, 204, 59, 104
351, 203, 59, 104
350, 201, 59, 104
350, 199, 59, 104
350, 198, 59, 104
350, 196, 59, 103
350, 194, 59, 104
358, 161, 59, 104
359, 157, 59, 104
361, 152, 59, 104
364, 179, 59, 104
366, 180, 59, 104
367, 187, 61, 107
368, 204, 63, 111
369, 230, 63, 111
370, 252, 64, 112
369, 266, 64, 113
366, 268, 65, 114
364, 254, 65, 115
363, 231, 65, 114
364, 208, 65, 115
361, 190, 65, 115
358, 175, 66, 116
355, 164, 67, 118
353, 166, 67, 118
349, 177, 67, 118
339, 197, 67, 117
322, 212, 66, 116
304, 219, 66, 116
297, 213, 67, 118
304, 206, 69, 121
325, 198, 69, 121
340, 168, 70, 123
339, 131, 78, 137
326, 107, 76, 133
322, 110, 76, 133
327, 143, 74, 129
341, 190, 70, 123
360, 244, 71, 125
373, 276, 70, 122
382, 287, 70, 123
382, 269, 66, 116
372, 219, 68, 119
376, 174, 66, 116
383, 148, 72, 126
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
333, 291, 49, 87
333, 276, 56, 99
340, 239, 61, 107
345, 195, 61, 107
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
277, 304, 41, 72
281, 291, 41, 71
275, 245, 47, 83
267, 196, 49, 86
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
352, 242, 41, 72
338, 223, 49, 87
343, 231, 49, 87
357, 239, 49, 87
366, 252, 49, 86
364, 223, 59, 104
358, 220, 57, 100
339, 194, 62, 109
293, 169, 60, 106
252, 167, 57, 101
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
352, 230, 41, 72
342, 233, 41, 72
334, 237, 40, 71
327, 230, 41, 72
316, 179, 59, 104
326, 186, 59, 103
323, 189, 60, 106
299, 187, 60, 106
280, 181, 61, 108
279, 170, 60, 105
288, 160, 60, 105
282, 156, 60, 106
283, 146, 60, 106
290, 136, 60, 106
293, 128, 62, 108
293, 127, 62, 108
300, 134, 64, 112
299, 138, 67, 117
292, 132, 68, 119
297, 111, 80, 140
323, 103, 81, 142
323, 104, 82, 143
344, 199, 41, 72
343, 209, 39, 68
0, 0, 0, 0
0, 0, 0, 0
604, 249, 20, 35
580, 248, 34, 60
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
394, 161, 59, 104
402, 171, 59, 104
393, 174, 65, 115
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
600, 291, 20, 35
618, 300, 20, 35
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
